date,pm10,pm2_5,carbon_monoxide,carbon_dioxide,nitrogen_dioxide,sulphur_dioxide,ozone,aerosol_optical_depth,dust,uv_index,uv_index_clear_sky,methane
2025-01-03 14:00:00+00:00,26.14799999999997,20.772999999999996,338.09113653351625,481.4904849603073,54.31299999999998,24.319700689180483,11.42,0.15129931490666737,0.5291320920686098,0.5606567446254515,0.7334018426648705,1737.7655003070809
2025-01-03 15:00:00+00:00,26.070999999999966,20.212999999999994,336.5852739031844,481.4904849603073,53.39899999999999,24.69172812384092,10.49,0.15129931490666737,0.5291320920686098,0.5606567446254515,0.7334018426648705,1737.7655003070809
2025-01-03 16:00:00+00:00,26.129999999999967,20.146999999999995,335.23744070920986,481.4904849603073,52.573,24.645922636908846,9.45,0.15129931490666737,0.5291320920686098,0.5606567446254515,0.7334018426648705,1737.7655003070809
2025-01-03 17:00:00+00:00,26.33999999999997,20.485,335.57349958192475,481.4904849603073,53.463,24.720922636908835,9.22,0.15129931490666737,0.5291320920686098,0.5606567446254515,0.7334018426648705,1737.7655003070809
2025-01-03 18:00:00+00:00,26.42099999999997,20.417,335.0514799576864,481.4904849603073,52.488000000000014,24.710506176112595,9.53,0.15129931490666737,0.5291320920686098,0.5606567446254515,0.7334018426648705,1737.7655003070809
2025-01-03 19:00:00+00:00,26.40399999999998,21.098000000000003,334.2574897698054,481.4904849603073,50.91100000000002,24.134284228384267,8.99,0.15129931490666737,0.5291320920686098,0.5606567446254515,0.7334018426648705,1737.7655003070809
2025-01-03 20:00:00+00:00,26.580999999999975,21.747,332.67147995768624,481.4904849603073,48.71800000000003,23.599478741452195,8.79,0.15129931490666737,0.5291320920686098,0.5606567446254515,0.7334018426648705,1737.7655003070809
2025-01-03 21:00:00+00:00,26.64099999999998,22.201999999999998,332.4594603334479,481.4904849603073,46.61000000000001,23.63228422838428,8.59,0.15129931490666737,0.6691320920686096,0.5606567446254515,0.7334018426648705,1737.7655003070809
2025-01-03 22:00:00+00:00,27.022999999999982,22.298999999999996,332.3214799576862,481.4904849603073,45.82000000000001,23.646284228384275,8.39,0.15129931490666737,0.6691320920686096,0.5606567446254515,0.7334018426648705,1737.7655003070809
2025-01-03 23:00:00+00:00,27.543999999999986,22.301999999999992,330.85547014556715,481.4904849603073,45.57999999999999,23.74208971531636,8.81,0.15129931490666737,0.6691320920686096,0.5606567446254515,0.7334018426648705,1737.7655003070809
2025-01-04 00:00:00+00:00,25.994999999999976,22.147,334.7033033395411,481.4904849603073,43.29299999999999,23.81945130679164,8.56,0.15129931490667067,0.5291320920686098,0.560656744625457,0.7334018426648654,1737.7655003070809
2025-01-04 01:00:00+00:00,26.06399999999998,22.115,335.1633033395411,481.4904849603073,43.46199999999999,23.81945130679164,8.09,0.15129931490667003,0.5291320920686098,0.5606567446254556,0.7334018426648654,1737.7655003070809
